algorithm_name,env_n,size,best_solution,H,states,time,success
random,41,12,"[9, 4, 5, 3, 0, 10, 8, 11, 2, 7, 1, 6]",1,10000,0.09371232986450195,False
random,42,12,"[3, 8, 10, 4, 9, 0, 2, 11, 6, 1, 7, 5]",0,6559,0.06188797950744629,True
random,43,12,"[3, 5, 2, 10, 7, 0, 8, 1, 4, 6, 11, 9]",1,10000,0.0937502384185791,False
random,44,12,"[0, 7, 10, 4, 1, 9, 5, 3, 11, 2, 8, 6]",1,10000,0.09446406364440918,False
random,45,12,"[4, 1, 10, 6, 11, 0, 7, 9, 2, 5, 3, 8]",1,10000,0.09365367889404297,False
random,46,12,"[0, 3, 5, 7, 8, 11, 2, 6, 1, 10, 4, 9]",1,10000,0.09464526176452637,False
random,47,12,"[6, 8, 0, 11, 3, 5, 9, 1, 4, 10, 7, 2]",0,530,0.004950523376464844,True
random,48,12,"[3, 2, 4, 10, 8, 5, 11, 1, 7, 0, 6, 9]",1,10000,0.09434843063354492,False
random,49,12,"[9, 7, 0, 4, 8, 1, 3, 6, 10, 2, 5, 11]",1,10000,0.09380388259887695,False
random,0,15,"[9, 5, 8, 13, 1, 6, 2, 14, 11, 4, 10, 7, 0, 12, 3]",1,10000,0.1324601173400879,False
random,1,15,"[7, 14, 11, 2, 10, 13, 0, 4, 1, 3, 6, 9, 12, 8, 5]",1,10000,0.1319882869720459,False
random,2,15,"[12, 2, 0, 5, 11, 8, 10, 13, 3, 1, 4, 7, 14, 6, 9]",2,10000,0.1318347454071045,False
random,3,15,"[10, 12, 5, 9, 0, 1, 14, 8, 6, 2, 7, 11, 4, 3, 13]",2,10000,0.13231801986694336,False
random,4,15,"[6, 12, 7, 1, 14, 5, 3, 4, 9, 11, 13, 10, 0, 2, 8]",2,10000,0.13237857818603516,False
random,5,15,"[13, 6, 8, 1, 4, 14, 12, 10, 7, 3, 11, 0, 2, 5, 9]",2,10000,0.1317453384399414,False
random,6,15,"[9, 6, 14, 2, 4, 0, 5, 13, 10, 12, 7, 1, 3, 11, 8]",2,10000,0.13234663009643555,False
random,7,15,"[7, 12, 14, 2, 0, 9, 3, 13, 8, 10, 5, 1, 6, 4, 11]",2,10000,0.13208723068237305,False
random,8,15,"[5, 13, 1, 3, 8, 0, 12, 4, 9, 11, 6, 14, 10, 2, 7]",1,10000,0.1322612762451172,False
random,9,15,"[5, 9, 13, 0, 14, 7, 10, 1, 3, 4, 11, 2, 8, 6, 12]",2,10000,0.13216519355773926,False
random,10,15,"[4, 12, 8, 6, 13, 2, 14, 0, 7, 3, 11, 1, 10, 5, 9]",2,10000,0.13204050064086914,False
random,11,15,"[5, 11, 8, 14, 2, 12, 7, 9, 3, 0, 13, 4, 6, 1, 10]",1,10000,0.132673978805542,False
random,12,15,"[7, 10, 12, 0, 5, 3, 11, 9, 4, 1, 13, 2, 14, 6, 8]",1,10000,0.13237452507019043,False
random,13,15,"[3, 8, 11, 5, 1, 2, 4, 10, 13, 9, 14, 0, 7, 12, 6]",2,10000,0.1320934295654297,False
random,14,15,"[4, 9, 0, 8, 14, 11, 3, 13, 7, 12, 2, 6, 5, 1, 10]",2,10000,0.13764739036560059,False
random,15,15,"[0, 10, 4, 6, 9, 13, 2, 12, 1, 7, 5, 3, 11, 14, 8]",2,10000,0.1385352611541748,False
random,16,15,"[12, 8, 5, 3, 13, 0, 14, 9, 2, 6, 11, 7, 10, 1, 4]",1,10000,0.13743829727172852,False
random,17,15,"[7, 4, 14, 1, 8, 10, 12, 13, 9, 5, 0, 2, 11, 6, 3]",2,10000,0.1379261016845703,False
random,18,15,"[0, 7, 4, 11, 3, 12, 10, 8, 5, 2, 13, 1, 6, 9, 14]",1,10000,0.13794255256652832,False
random,19,15,"[12, 5, 13, 10, 7, 14, 2, 3, 8, 0, 4, 6, 9, 11, 1]",2,10000,0.13817048072814941,False
random,20,15,"[4, 0, 12, 5, 9, 11, 6, 14, 3, 1, 10, 7, 13, 2, 8]",1,10000,0.13759446144104004,False
random,21,15,"[12, 7, 0, 4, 14, 10, 9, 3, 5, 11, 1, 13, 2, 6, 8]",2,10000,0.13779783248901367,False
random,22,15,"[2, 8, 13, 4, 9, 7, 0, 3, 12, 14, 1, 6, 10, 5, 11]",2,10000,0.13814139366149902,False
random,23,15,"[8, 9, 7, 1, 13, 0, 6, 14, 5, 2, 4, 11, 3, 12, 10]",2,10000,0.13784289360046387,False
random,24,15,"[10, 12, 4, 6, 1, 9, 5, 0, 14, 7, 11, 2, 8, 13, 3]",1,10000,0.1378803253173828,False
random,25,15,"[10, 6, 2, 0, 8, 14, 9, 13, 1, 7, 4, 12, 11, 5, 3]",1,10000,0.13212060928344727,False
random,26,15,"[6, 3, 0, 2, 14, 13, 10, 7, 11, 1, 5, 12, 9, 4, 8]",1,10000,0.1331346035003662,False
random,27,15,"[9, 2, 8, 3, 7, 0, 14, 12, 10, 13, 6, 4, 11, 1, 5]",1,10000,0.13198447227478027,False
random,28,15,"[6, 8, 7, 11, 14, 2, 5, 10, 12, 4, 9, 13, 0, 3, 1]",2,10000,0.1321403980255127,False
random,29,15,"[7, 1, 3, 0, 12, 8, 4, 11, 6, 2, 5, 10, 14, 9, 13]",2,10000,0.13220620155334473,False
random,30,15,"[13, 10, 8, 14, 0, 4, 1, 7, 11, 6, 3, 9, 12, 5, 2]",2,10000,0.13265180587768555,False
random,31,15,"[8, 0, 5, 3, 14, 6, 10, 13, 2, 11, 7, 4, 1, 9, 12]",1,10000,0.13241863250732422,False
random,32,15,"[10, 4, 1, 3, 11, 14, 7, 13, 8, 2, 12, 6, 9, 5, 0]",1,10000,0.13233637809753418,False
random,33,15,"[12, 8, 5, 2, 13, 11, 3, 7, 0, 4, 1, 9, 14, 6, 10]",1,10000,0.13251686096191406,False
random,34,15,"[0, 10, 5, 14, 12, 4, 6, 11, 13, 1, 3, 8, 2, 7, 9]",1,10000,0.1326005458831787,False
random,35,15,"[4, 13, 7, 10, 3, 0, 12, 5, 9, 6, 1, 14, 8, 11, 2]",1,10000,0.13220524787902832,False
random,36,15,"[1, 3, 13, 8, 14, 11, 2, 4, 5, 12, 9, 6, 10, 7, 0]",2,10000,0.13218998908996582,False
random,37,15,"[3, 13, 10, 8, 5, 12, 2, 0, 14, 1, 9, 6, 4, 7, 11]",2,10000,0.1328134536743164,False
random,38,15,"[11, 4, 10, 1, 6, 5, 13, 8, 0, 14, 3, 7, 9, 12, 2]",1,10000,0.13222241401672363,False
random,39,15,"[14, 4, 11, 6, 12, 5, 2, 0, 13, 10, 8, 1, 3, 7, 9]",1,10000,0.13216304779052734,False
random,40,15,"[5, 12, 8, 0, 6, 9, 14, 2, 4, 10, 1, 7, 11, 13, 3]",2,10000,0.13207316398620605,False
random,41,15,"[5, 12, 9, 11, 6, 1, 2, 0, 14, 3, 8, 10, 7, 4, 13]",2,10000,0.1331491470336914,False
random,42,15,"[9, 7, 0, 8, 6, 1, 12, 14, 5, 10, 2, 4, 11, 13, 3]",1,10000,0.13223791122436523,False
random,43,15,"[13, 6, 8, 0, 11, 1, 14, 7, 3, 10, 2, 5, 9, 4, 12]",1,10000,0.13235688209533691,False
random,44,15,"[3, 6, 14, 10, 2, 5, 12, 9, 0, 11, 7, 4, 13, 1, 8]",2,10000,0.13240575790405273,False
random,45,15,"[10, 3, 14, 8, 1, 5, 9, 2, 0, 11, 4, 7, 13, 6, 12]",2,10000,0.13253164291381836,False
random,46,15,"[11, 6, 5, 1, 14, 12, 0, 3, 8, 10, 2, 4, 9, 7, 13]",2,10000,0.13210129737854004,False
random,47,15,"[12, 4, 0, 5, 13, 2, 11, 3, 6, 9, 1, 10, 7, 14, 8]",2,10000,0.13210630416870117,False
random,48,15,"[1, 2, 7, 3, 13, 9, 12, 4, 0, 11, 6, 14, 10, 8, 5]",1,10000,0.13177967071533203,False
random,49,15,"[7, 4, 3, 13, 8, 14, 12, 1, 6, 11, 0, 2, 5, 10, 9]",2,10000,0.13266301155090332,False
hill_climbing,0,4,"[2, 0, 3, 1]",0,7,3.361701965332031e-05,True
hill_climbing,1,4,"[2, 0, 3, 1]",0,7,2.2649765014648438e-05,True
hill_climbing,2,4,"[1, 2, 3, 0]",0,13,2.86102294921875e-05,True
hill_climbing,3,4,"[2, 0, 3, 1]",0,7,1.621246337890625e-05,True
hill_climbing,4,4,"[2, 0, 3, 1]",0,1,4.5299530029296875e-06,True
hill_climbing,5,4,"[0, 1, 3, 2]",0,13,2.5987625122070312e-05,True
hill_climbing,6,4,"[3, 2, 1, 0]",1,13,2.5033950805664062e-05,False
hill_climbing,7,4,"[1, 3, 0, 2]",0,7,1.5020370483398438e-05,True
hill_climbing,8,4,"[2, 0, 3, 1]",0,7,1.5020370483398438e-05,True
hill_climbing,9,4,"[0, 1, 2, 3]",1,13,2.4318695068359375e-05,False
hill_climbing,10,4,"[3, 2, 1, 0]",1,13,2.4080276489257812e-05,False
hill_climbing,11,4,"[0, 1, 2, 3]",1,13,2.4318695068359375e-05,False
